ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
135398,Assam,Guwahati,Locality_230,Apartment,4,3637,342.08,0.09,2003,Semi-furnished,19,2,22,3,1,Medium,Yes,No,"Garden, Gym, Pool, Clubhouse",West,Builder,Under_Construction
132242,Assam,Guwahati,Locality_360,Villa,1,3616,85.96,0.02,1996,Unfurnished,1,5,29,3,3,Low,No,No,"Garden, Gym, Playground, Clubhouse",East,Broker,Under_Construction
190014,Uttar Pradesh,Lucknow,Locality_78,Apartment,1,1924,104.53,0.05,2010,Furnished,1,11,15,10,1,Medium,Yes,No,"Garden, Pool, Clubhouse, Gym",South,Builder,Under_Construction
199813,West Bengal,Durgapur,Locality_228,Villa,5,2278,241.88,0.11,2006,Furnished,24,22,19,6,9,High,Yes,No,Garden,North,Owner,Under_Construction
191494,Gujarat,Surat,Locality_451,Apartment,2,675,124.37,0.18,1995,Furnished,2,3,30,1,9,Low,No,Yes,"Gym, Playground",West,Broker,Under_Construction
154025,Andhra Pradesh,Vijayawada,Locality_400,Villa,1,2460,409.0,0.17,2022,Semi-furnished,26,12,3,5,8,Low,Yes,No,"Gym, Garden, Pool, Clubhouse",West,Broker,Ready_to_Move
65536,Maharashtra,Pune,Locality_184,Independent House,4,1811,463.51,0.26,2006,Unfurnished,21,18,19,8,4,Low,Yes,Yes,"Playground, Pool, Garden",North,Builder,Ready_to_Move
44951,Madhya Pradesh,Indore,Locality_471,Apartment,2,3857,455.34,0.12,1993,Semi-furnished,7,23,32,4,4,Low,Yes,Yes,"Clubhouse, Gym, Garden, Pool, Playground",West,Builder,Under_Construction
150207,Assam,Guwahati,Locality_260,Apartment,3,2786,457.45,0.16,2004,Furnished,28,17,21,6,6,Low,Yes,No,"Pool, Playground, Gym",East,Owner,Under_Construction
6173,West Bengal,Durgapur,Locality_165,Villa,5,4405,78.06,0.02,1997,Furnished,28,15,28,4,4,Low,Yes,Yes,"Garden, Playground, Clubhouse, Pool",North,Broker,Under_Construction
173750,Punjab,Amritsar,Locality_317,Villa,5,3736,43.15,0.01,2012,Furnished,29,5,13,5,8,High,Yes,Yes,Playground,West,Broker,Under_Construction
28871,Haryana,Faridabad,Locality_412,Villa,3,3839,99.09,0.03,1992,Unfurnished,7,8,33,9,5,High,No,Yes,"Pool, Clubhouse, Playground",South,Owner,Under_Construction
225825,Maharashtra,Mumbai,Locality_182,Independent House,5,2535,20.34,0.01,1999,Semi-furnished,11,8,26,6,6,Low,No,Yes,Clubhouse,West,Builder,Under_Construction
174834,Jharkhand,Jamshedpur,Locality_263,Villa,2,2040,348.01,0.17,2007,Unfurnished,1,2,18,10,5,High,No,Yes,"Clubhouse, Pool, Garden",East,Broker,Ready_to_Move
110302,Tamil Nadu,Coimbatore,Locality_382,Apartment,1,4259,251.25,0.06,2011,Furnished,23,23,14,4,4,High,Yes,Yes,"Gym, Clubhouse, Garden",North,Broker,Ready_to_Move
151814,Gujarat,Ahmedabad,Locality_460,Apartment,1,1767,54.27,0.03,2009,Furnished,25,16,16,3,2,Medium,Yes,Yes,"Clubhouse, Gym",South,Builder,Under_Construction
164572,Jharkhand,Ranchi,Locality_253,Apartment,5,2728,260.87,0.1,1999,Furnished,7,11,26,7,7,Medium,No,No,"Gym, Pool, Garden",West,Builder,Under_Construction
105692,Kerala,Trivandrum,Locality_210,Apartment,1,2272,336.25,0.15,2002,Semi-furnished,29,23,23,3,2,Low,Yes,Yes,"Gym, Playground",North,Owner,Under_Construction
124488,Tamil Nadu,Coimbatore,Locality_105,Independent House,4,3462,266.25,0.08,2005,Unfurnished,23,1,20,7,7,High,Yes,No,"Playground, Clubhouse, Gym, Pool, Garden",West,Builder,Under_Construction
231717,Karnataka,Bangalore,Locality_428,Villa,1,895,342.7,0.38,1997,Semi-furnished,8,10,28,3,4,High,Yes,No,"Clubhouse, Garden, Pool, Gym, Playground",North,Broker,Under_Construction
14068,Maharashtra,Pune,Locality_234,Apartment,2,4282,161.36,0.04,1996,Semi-furnished,16,2,29,5,5,Medium,Yes,Yes,"Clubhouse, Playground, Pool",East,Broker,Under_Construction
97791,Haryana,Gurgaon,Locality_216,Apartment,3,4448,465.36,0.1,2004,Furnished,1,13,21,2,7,Low,Yes,Yes,Playground,West,Owner,Ready_to_Move
46954,Tamil Nadu,Chennai,Locality_473,Villa,4,4434,312.12,0.07,2012,Unfurnished,14,24,13,8,8,Medium,No,Yes,"Gym, Garden, Clubhouse, Playground",North,Builder,Under_Construction
5956,Rajasthan,Jodhpur,Locality_386,Independent House,3,3298,458.8,0.14,1993,Furnished,5,13,32,2,1,Medium,Yes,No,"Playground, Pool, Clubhouse, Gym",East,Builder,Under_Construction
213539,Karnataka,Bangalore,Locality_404,Apartment,5,1681,227.14,0.14,2009,Unfurnished,24,19,16,3,6,Medium,Yes,Yes,"Gym, Playground, Clubhouse, Pool, Garden",East,Owner,Ready_to_Move
75190,Madhya Pradesh,Indore,Locality_356,Villa,2,4488,102.23,0.02,2015,Furnished,3,9,10,10,6,High,Yes,Yes,Gym,East,Broker,Under_Construction
156671,Chhattisgarh,Raipur,Locality_357,Villa,2,4471,476.92,0.11,1997,Unfurnished,9,19,28,3,10,Low,No,Yes,"Garden, Playground",East,Owner,Under_Construction
209815,Karnataka,Mysore,Locality_269,Villa,4,720,315.64,0.44,2000,Unfurnished,16,22,25,10,4,Low,Yes,Yes,"Pool, Clubhouse",West,Builder,Under_Construction
27032,Haryana,Faridabad,Locality_348,Villa,3,3078,282.05,0.09,2007,Unfurnished,13,30,18,2,7,Low,Yes,Yes,"Playground, Garden, Gym, Pool, Clubhouse",South,Owner,Under_Construction
34555,Jharkhand,Ranchi,Locality_163,Apartment,5,3915,37.37,0.01,2007,Unfurnished,1,16,18,3,9,High,Yes,Yes,"Clubhouse, Playground, Pool",West,Broker,Ready_to_Move
104655,Uttarakhand,Dehradun,Locality_243,Villa,5,3057,395.52,0.13,1996,Unfurnished,15,14,29,10,3,High,No,Yes,"Playground, Garden, Clubhouse",North,Broker,Ready_to_Move
161255,Andhra Pradesh,Vijayawada,Locality_258,Apartment,5,4244,213.2,0.05,1995,Furnished,16,8,30,5,5,Medium,No,Yes,"Pool, Garden, Clubhouse",East,Broker,Under_Construction
188133,Jharkhand,Ranchi,Locality_252,Villa,5,2435,58.9,0.02,1997,Furnished,14,23,28,6,9,Low,Yes,Yes,"Pool, Playground, Garden, Clubhouse, Gym",West,Builder,Ready_to_Move
115028,Assam,Silchar,Locality_432,Independent House,3,2815,45.83,0.02,1996,Furnished,22,2,29,1,8,Medium,Yes,No,"Playground, Gym",West,Owner,Ready_to_Move
43742,Kerala,Trivandrum,Locality_415,Apartment,2,2510,137.16,0.05,1990,Furnished,16,26,35,7,8,Medium,No,Yes,"Garden, Clubhouse, Pool",North,Broker,Ready_to_Move
186941,Karnataka,Mysore,Locality_278,Apartment,3,3646,20.56,0.01,1991,Unfurnished,13,23,34,2,9,Medium,Yes,Yes,"Clubhouse, Garden, Pool",West,Builder,Ready_to_Move
161360,Assam,Guwahati,Locality_237,Independent House,1,1973,115.52,0.06,2016,Unfurnished,2,26,9,5,2,Medium,No,No,"Playground, Clubhouse, Garden, Gym, Pool",West,Broker,Ready_to_Move
2655,Rajasthan,Jodhpur,Locality_273,Villa,3,4012,407.2,0.1,2006,Unfurnished,3,25,19,9,4,High,Yes,No,Clubhouse,South,Builder,Ready_to_Move
241374,Kerala,Trivandrum,Locality_384,Villa,5,2113,37.74,0.02,1997,Unfurnished,3,28,28,8,9,High,Yes,No,"Clubhouse, Garden",West,Builder,Under_Construction
83602,Haryana,Faridabad,Locality_448,Apartment,5,4467,348.64,0.08,2004,Semi-furnished,5,10,21,6,10,High,Yes,No,"Playground, Pool, Gym, Garden",North,Broker,Ready_to_Move
221501,Haryana,Faridabad,Locality_308,Independent House,5,4490,393.48,0.09,2002,Unfurnished,10,18,23,9,4,Medium,No,No,"Clubhouse, Pool, Playground, Garden",East,Broker,Under_Construction
23804,Bihar,Gaya,Locality_473,Villa,1,765,155.73,0.2,2000,Semi-furnished,27,30,25,1,6,Medium,No,Yes,Garden,East,Owner,Ready_to_Move
64613,Haryana,Gurgaon,Locality_252,Apartment,3,1196,282.8,0.24,1998,Furnished,2,11,27,2,7,Low,No,No,"Garden, Gym, Pool",North,Owner,Under_Construction
70338,Haryana,Faridabad,Locality_162,Independent House,4,3430,52.44,0.02,1994,Furnished,13,25,31,1,7,Medium,Yes,No,"Playground, Pool, Clubhouse, Gym, Garden",North,Owner,Under_Construction
226421,Gujarat,Surat,Locality_344,Independent House,3,597,57.75,0.1,1993,Furnished,18,2,32,3,7,Low,No,Yes,Garden,North,Owner,Under_Construction
104095,Bihar,Gaya,Locality_84,Apartment,1,3915,429.65,0.11,2006,Semi-furnished,4,20,19,6,1,Low,Yes,Yes,"Garden, Playground, Clubhouse",West,Broker,Under_Construction
248428,Uttarakhand,Haridwar,Locality_219,Apartment,5,767,181.11,0.24,2011,Unfurnished,24,10,14,7,7,Low,No,No,"Clubhouse, Garden, Playground, Pool, Gym",West,Builder,Ready_to_Move
143786,West Bengal,Durgapur,Locality_246,Apartment,4,4756,314.81,0.07,2002,Semi-furnished,18,25,23,3,4,Medium,No,Yes,"Playground, Garden, Gym",West,Builder,Ready_to_Move
199054,Chhattisgarh,Raipur,Locality_132,Villa,2,3508,340.35,0.1,1999,Furnished,19,19,26,2,2,High,No,No,"Playground, Gym, Pool, Clubhouse",East,Builder,Under_Construction
177892,Chhattisgarh,Bilaspur,Locality_23,Independent House,1,3088,211.49,0.07,1998,Semi-furnished,5,10,27,4,10,High,Yes,No,"Garden, Playground, Pool, Gym, Clubhouse",South,Builder,Under_Construction
53100,Uttar Pradesh,Noida,Locality_341,Apartment,4,687,260.83,0.38,1999,Unfurnished,8,30,26,7,5,Low,No,No,Pool,East,Builder,Ready_to_Move
240009,Gujarat,Ahmedabad,Locality_117,Independent House,2,1752,325.42,0.19,2004,Unfurnished,2,29,21,9,5,Medium,Yes,No,"Pool, Clubhouse, Gym, Garden, Playground",North,Broker,Ready_to_Move
148334,Gujarat,Surat,Locality_258,Apartment,2,1754,118.72,0.07,2009,Furnished,15,13,16,1,9,Low,Yes,Yes,Playground,North,Owner,Ready_to_Move
117699,Haryana,Gurgaon,Locality_492,Independent House,1,4447,199.98,0.04,2015,Semi-furnished,5,17,10,1,2,Medium,Yes,No,"Gym, Pool",West,Builder,Under_Construction
38930,West Bengal,Kolkata,Locality_193,Villa,5,672,435.27,0.65,2014,Unfurnished,19,3,11,2,6,High,Yes,Yes,"Garden, Clubhouse, Gym",South,Broker,Under_Construction
176386,Jharkhand,Jamshedpur,Locality_256,Independent House,4,937,74.37,0.08,1996,Semi-furnished,12,24,29,5,10,High,Yes,No,"Playground, Garden, Clubhouse",South,Broker,Under_Construction
164861,Haryana,Gurgaon,Locality_184,Villa,4,1629,406.08,0.25,2006,Unfurnished,20,14,19,9,7,Medium,No,Yes,"Pool, Gym",East,Owner,Ready_to_Move
106520,Andhra Pradesh,Vijayawada,Locality_298,Apartment,2,2793,375.74,0.13,2006,Unfurnished,25,10,19,2,3,High,No,No,"Garden, Playground, Pool, Gym, Clubhouse",East,Builder,Under_Construction
13236,Punjab,Amritsar,Locality_112,Villa,4,3874,169.3,0.04,2007,Semi-furnished,10,26,18,9,10,High,Yes,No,"Garden, Pool, Playground, Clubhouse",West,Broker,Ready_to_Move
140334,Maharashtra,Nagpur,Locality_369,Apartment,1,3696,382.19,0.1,2021,Unfurnished,14,28,4,3,6,Medium,No,No,"Gym, Clubhouse",West,Builder,Ready_to_Move
240857,Rajasthan,Jaipur,Locality_350,Apartment,5,4355,250.84,0.06,2010,Unfurnished,26,29,15,6,2,High,Yes,No,"Gym, Playground, Garden, Pool, Clubhouse",South,Builder,Ready_to_Move
35048,West Bengal,Kolkata,Locality_175,Apartment,2,2751,192.69,0.07,2020,Unfurnished,5,14,5,5,7,Medium,No,Yes,"Gym, Playground",East,Broker,Ready_to_Move
52531,Andhra Pradesh,Vijayawada,Locality_360,Villa,4,1371,19.41,0.01,1995,Furnished,8,9,30,1,3,Low,Yes,No,"Gym, Playground",North,Broker,Ready_to_Move
226054,West Bengal,Kolkata,Locality_356,Villa,3,1406,197.38,0.14,2017,Semi-furnished,22,4,8,9,9,Medium,Yes,No,"Playground, Clubhouse, Pool, Gym",West,Owner,Ready_to_Move
1250,Delhi,New Delhi,Locality_40,Apartment,3,1533,277.87,0.18,1992,Semi-furnished,18,20,33,8,3,High,No,No,"Playground, Garden, Pool, Gym",West,Owner,Under_Construction
24174,Madhya Pradesh,Bhopal,Locality_71,Villa,5,4581,185.4,0.04,1994,Unfurnished,25,30,31,7,6,High,Yes,Yes,"Clubhouse, Playground",South,Owner,Under_Construction
47356,Punjab,Ludhiana,Locality_69,Independent House,5,2028,127.8,0.06,2017,Semi-furnished,28,1,8,9,3,Medium,Yes,Yes,"Playground, Clubhouse, Gym, Pool",North,Owner,Ready_to_Move
52245,Odisha,Bhubaneswar,Locality_252,Apartment,3,3178,32.37,0.01,2015,Semi-furnished,7,11,10,6,3,High,No,Yes,"Garden, Gym, Clubhouse, Playground",North,Builder,Under_Construction
245478,Assam,Guwahati,Locality_431,Apartment,1,2121,66.37,0.03,2012,Furnished,8,14,13,6,7,Low,No,Yes,"Clubhouse, Playground",South,Owner,Ready_to_Move
7816,Assam,Silchar,Locality_64,Villa,1,1322,48.19,0.04,2001,Unfurnished,9,20,24,6,3,Low,Yes,Yes,"Pool, Clubhouse",South,Owner,Under_Construction
12563,Chhattisgarh,Raipur,Locality_62,Villa,4,2774,203.99,0.07,2022,Semi-furnished,28,3,3,6,1,High,Yes,No,Clubhouse,North,Broker,Ready_to_Move
242440,Delhi,New Delhi,Locality_111,Villa,2,4083,391.14,0.1,2022,Furnished,2,12,3,1,4,High,No,Yes,"Garden, Gym, Pool, Playground, Clubhouse",South,Owner,Under_Construction
231927,Punjab,Ludhiana,Locality_240,Apartment,3,2161,343.31,0.16,1996,Unfurnished,29,23,29,5,7,Low,No,No,"Pool, Garden, Playground, Gym, Clubhouse",South,Broker,Under_Construction
38580,Karnataka,Bangalore,Locality_158,Apartment,3,973,488.86,0.5,2009,Semi-furnished,5,27,16,5,2,Medium,Yes,Yes,"Garden, Playground",East,Broker,Ready_to_Move
27719,Andhra Pradesh,Vishakhapatnam,Locality_416,Apartment,4,4713,200.54,0.04,1994,Unfurnished,3,25,31,8,7,High,No,No,Clubhouse,West,Owner,Under_Construction
41466,Andhra Pradesh,Vishakhapatnam,Locality_220,Apartment,3,3126,317.36,0.1,2000,Furnished,11,13,25,10,2,Low,Yes,No,"Clubhouse, Garden, Playground",East,Builder,Ready_to_Move
244941,Kerala,Trivandrum,Locality_282,Villa,2,4006,431.87,0.11,2016,Semi-furnished,27,15,9,3,1,High,Yes,No,"Clubhouse, Playground, Pool, Gym",South,Broker,Under_Construction
192249,Gujarat,Surat,Locality_433,Villa,3,4939,284.85,0.06,2005,Semi-furnished,13,27,20,7,2,Low,No,No,Garden,South,Broker,Under_Construction
136878,Gujarat,Ahmedabad,Locality_169,Villa,3,3276,368.1,0.11,2013,Unfurnished,9,18,12,6,7,High,Yes,No,"Pool, Clubhouse, Gym, Garden, Playground",North,Builder,Under_Construction
200626,Chhattisgarh,Bilaspur,Locality_401,Apartment,2,604,227.87,0.38,2015,Unfurnished,5,22,10,1,1,High,No,Yes,Gym,South,Broker,Ready_to_Move
236409,Bihar,Patna,Locality_283,Independent House,2,1375,324.5,0.24,2008,Unfurnished,26,6,17,4,1,High,Yes,Yes,"Garden, Playground, Clubhouse",North,Owner,Under_Construction
200584,Jharkhand,Ranchi,Locality_78,Apartment,2,2591,475.59,0.18,2017,Unfurnished,4,1,8,4,2,High,Yes,No,"Gym, Clubhouse, Playground, Pool, Garden",North,Broker,Under_Construction
109425,Punjab,Ludhiana,Locality_203,Apartment,3,1142,452.65,0.4,2008,Furnished,25,4,17,10,8,Low,Yes,No,Clubhouse,North,Broker,Under_Construction
203950,Karnataka,Mysore,Locality_465,Independent House,4,3832,202.24,0.05,2014,Unfurnished,22,22,11,7,8,Low,No,No,"Clubhouse, Gym, Pool",East,Broker,Ready_to_Move
85440,Haryana,Gurgaon,Locality_149,Villa,1,4842,259.82,0.05,2019,Semi-furnished,16,16,6,5,4,Medium,Yes,No,"Playground, Pool",West,Builder,Under_Construction
198656,Madhya Pradesh,Indore,Locality_200,Apartment,4,923,312.86,0.34,2016,Semi-furnished,18,9,9,3,3,Medium,Yes,No,Clubhouse,East,Broker,Under_Construction
196419,West Bengal,Kolkata,Locality_420,Independent House,1,1014,301.88,0.3,2001,Semi-furnished,22,7,24,10,10,High,No,No,"Pool, Clubhouse",North,Owner,Under_Construction
62776,Kerala,Kochi,Locality_252,Apartment,1,3486,253.4,0.07,1990,Furnished,15,1,35,10,8,Medium,Yes,No,"Gym, Garden, Playground",West,Broker,Ready_to_Move
151845,Gujarat,Ahmedabad,Locality_290,Villa,5,1830,288.65,0.16,1991,Unfurnished,24,17,34,2,2,Medium,No,Yes,"Garden, Playground, Gym, Clubhouse",West,Broker,Under_Construction
248326,West Bengal,Durgapur,Locality_69,Apartment,1,3016,351.44,0.12,2009,Semi-furnished,7,20,16,9,3,High,Yes,Yes,"Playground, Garden, Pool, Clubhouse, Gym",North,Owner,Under_Construction
143740,Kerala,Kochi,Locality_147,Independent House,4,1516,334.14,0.22,2011,Furnished,26,29,14,5,2,Low,Yes,Yes,"Clubhouse, Playground, Pool, Garden, Gym",East,Owner,Ready_to_Move
204458,West Bengal,Durgapur,Locality_42,Independent House,5,4311,132.07,0.03,2016,Furnished,2,7,9,1,6,Low,Yes,No,"Gym, Playground, Clubhouse",North,Broker,Under_Construction
116899,Maharashtra,Mumbai,Locality_19,Independent House,4,1329,208.98,0.16,2023,Furnished,7,20,2,7,9,Medium,Yes,Yes,"Playground, Gym",North,Broker,Ready_to_Move
248701,Tamil Nadu,Coimbatore,Locality_397,Villa,4,2529,218.06,0.09,2010,Furnished,30,8,15,10,2,Low,Yes,No,"Gym, Playground, Garden, Clubhouse, Pool",East,Builder,Under_Construction
237120,Karnataka,Mysore,Locality_444,Apartment,4,1643,419.92,0.26,1991,Furnished,20,6,34,7,10,Low,No,No,"Garden, Playground, Clubhouse, Gym, Pool",East,Owner,Under_Construction
151628,Karnataka,Mysore,Locality_103,Villa,2,2566,422.05,0.16,1997,Semi-furnished,21,28,28,6,10,High,Yes,Yes,"Gym, Pool, Garden",North,Builder,Under_Construction
116734,Karnataka,Bangalore,Locality_339,Independent House,2,2656,85.06,0.03,2001,Unfurnished,16,20,24,3,7,Low,Yes,No,"Pool, Playground, Garden, Gym, Clubhouse",East,Owner,Under_Construction
229184,West Bengal,Kolkata,Locality_377,Apartment,4,3505,402.48,0.11,2019,Semi-furnished,2,5,6,6,9,Low,Yes,No,"Clubhouse, Playground, Garden, Pool",East,Builder,Under_Construction
94332,Madhya Pradesh,Bhopal,Locality_262,Villa,5,1160,364.12,0.31,2005,Furnished,20,25,20,9,1,Low,Yes,No,"Clubhouse, Gym, Pool, Garden, Playground",North,Broker,Under_Construction
150832,Maharashtra,Pune,Locality_225,Villa,3,2467,261.48,0.11,2013,Unfurnished,11,18,12,2,10,High,No,No,"Clubhouse, Playground, Gym, Pool",South,Owner,Ready_to_Move
119237,Madhya Pradesh,Bhopal,Locality_320,Apartment,3,1632,447.56,0.27,2001,Semi-furnished,6,19,24,2,2,Medium,Yes,Yes,"Clubhouse, Playground, Garden, Pool, Gym",East,Broker,Ready_to_Move
80588,Haryana,Gurgaon,Locality_129,Independent House,5,3377,357.21,0.11,2018,Semi-furnished,15,28,7,5,10,Low,No,No,Garden,West,Broker,Under_Construction
193601,Maharashtra,Mumbai,Locality_120,Villa,5,4940,238.23,0.05,2008,Unfurnished,21,8,17,1,9,High,Yes,No,"Garden, Clubhouse, Playground, Gym",East,Builder,Ready_to_Move
208057,Madhya Pradesh,Indore,Locality_322,Villa,4,4244,451.87,0.11,1994,Unfurnished,20,25,31,7,8,High,Yes,No,"Pool, Clubhouse, Playground, Gym",South,Owner,Under_Construction
40507,Kerala,Trivandrum,Locality_363,Independent House,3,772,227.37,0.29,2011,Unfurnished,26,7,14,1,7,High,No,Yes,"Garden, Pool, Gym, Playground, Clubhouse",East,Builder,Under_Construction
191145,Delhi,Dwarka,Locality_321,Apartment,4,1221,325.76,0.27,2008,Furnished,19,19,17,6,7,Medium,Yes,No,"Gym, Playground, Clubhouse, Pool",South,Broker,Ready_to_Move
79576,Gujarat,Ahmedabad,Locality_358,Independent House,4,854,98.54,0.12,2008,Furnished,19,17,17,2,9,High,No,No,"Pool, Clubhouse, Garden, Playground, Gym",South,Broker,Under_Construction
121824,West Bengal,Durgapur,Locality_492,Apartment,4,1066,353.12,0.33,2015,Furnished,20,22,10,4,6,High,Yes,Yes,"Pool, Playground, Garden",North,Builder,Under_Construction
70747,Kerala,Kochi,Locality_401,Villa,1,1655,303.62,0.18,1992,Furnished,0,9,33,7,1,High,Yes,No,"Gym, Garden",North,Owner,Ready_to_Move
111884,Haryana,Faridabad,Locality_195,Villa,2,1539,417.78,0.27,1998,Semi-furnished,0,13,27,6,10,Low,No,No,Playground,South,Owner,Under_Construction
7108,Uttarakhand,Haridwar,Locality_310,Villa,3,722,469.69,0.65,2007,Semi-furnished,5,12,18,6,8,Medium,No,No,"Clubhouse, Pool, Playground",East,Builder,Under_Construction
163165,Maharashtra,Mumbai,Locality_100,Villa,1,3713,36.33,0.01,2002,Unfurnished,28,14,23,2,8,High,No,No,"Clubhouse, Garden, Gym, Playground",East,Builder,Under_Construction
96140,Chhattisgarh,Bilaspur,Locality_71,Villa,2,2241,327.53,0.15,1994,Semi-furnished,20,20,31,9,3,High,Yes,Yes,"Garden, Clubhouse",South,Owner,Under_Construction
36542,Gujarat,Ahmedabad,Locality_45,Villa,1,4855,443.14,0.09,2010,Furnished,3,20,15,2,5,Medium,No,Yes,"Playground, Gym, Pool, Garden, Clubhouse",North,Owner,Ready_to_Move
134393,Andhra Pradesh,Vishakhapatnam,Locality_464,Villa,3,2765,390.02,0.14,2006,Furnished,8,20,19,10,5,High,No,No,"Playground, Gym, Pool, Garden, Clubhouse",West,Owner,Ready_to_Move
54648,Gujarat,Ahmedabad,Locality_318,Apartment,4,2434,277.87,0.11,2001,Semi-furnished,12,14,24,4,2,Low,Yes,No,"Clubhouse, Playground, Pool, Gym",East,Owner,Ready_to_Move
15425,Andhra Pradesh,Vijayawada,Locality_491,Villa,3,3480,166.85,0.05,2019,Unfurnished,29,20,6,4,5,Medium,Yes,Yes,"Garden, Clubhouse, Playground, Gym, Pool",South,Builder,Under_Construction
27391,Odisha,Bhubaneswar,Locality_435,Villa,2,4943,113.9,0.02,1997,Semi-furnished,9,17,28,6,1,Low,Yes,No,"Pool, Clubhouse, Playground",North,Builder,Under_Construction
105534,Maharashtra,Mumbai,Locality_57,Villa,3,2208,474.23,0.21,2011,Furnished,24,22,14,7,4,Medium,Yes,No,Garden,South,Owner,Under_Construction
118710,Gujarat,Ahmedabad,Locality_35,Independent House,1,1039,90.25,0.09,2006,Semi-furnished,0,22,19,5,10,High,No,No,"Gym, Clubhouse, Garden",South,Broker,Under_Construction
84233,Odisha,Bhubaneswar,Locality_357,Apartment,3,4013,301.52,0.08,2023,Semi-furnished,25,13,2,10,10,Medium,No,No,"Garden, Pool, Playground, Clubhouse",North,Owner,Ready_to_Move
150754,Assam,Silchar,Locality_215,Apartment,2,2435,499.08,0.2,1996,Furnished,1,24,29,7,1,Low,No,Yes,"Pool, Clubhouse, Garden, Gym",West,Broker,Under_Construction
198134,Tamil Nadu,Coimbatore,Locality_355,Independent House,5,3600,240.38,0.07,1990,Furnished,1,22,35,8,8,High,No,No,"Playground, Pool",North,Broker,Under_Construction
241292,Chhattisgarh,Bilaspur,Locality_71,Independent House,5,1456,111.22,0.08,2015,Semi-furnished,15,11,10,10,4,High,No,No,Pool,West,Builder,Under_Construction
177264,Andhra Pradesh,Vijayawada,Locality_491,Independent House,2,1657,484.7,0.29,2005,Unfurnished,17,14,20,6,5,Medium,No,No,Pool,North,Broker,Ready_to_Move
17861,Tamil Nadu,Chennai,Locality_478,Apartment,3,2381,355.88,0.15,2012,Unfurnished,27,7,13,6,4,Medium,Yes,No,"Clubhouse, Playground, Gym, Garden",West,Builder,Ready_to_Move
41697,Uttarakhand,Haridwar,Locality_358,Independent House,4,2918,146.39,0.05,2000,Furnished,16,11,25,1,10,Medium,Yes,No,"Gym, Pool",North,Owner,Under_Construction
154682,Madhya Pradesh,Indore,Locality_75,Apartment,2,2039,103.86,0.05,2010,Unfurnished,26,8,15,2,4,High,Yes,No,"Pool, Gym, Clubhouse, Playground, Garden",South,Builder,Under_Construction
137721,Jharkhand,Ranchi,Locality_263,Independent House,3,757,281.99,0.37,1993,Furnished,19,6,32,4,5,High,Yes,No,Playground,South,Broker,Ready_to_Move
